id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
203,Czesław,Grabowski,Lubuskie,Poznań,npnrflbdzqqmplipoulsegvly203,ovlycbomqglzf203,31,3,327
204,Aleksander,Michalak,Dolnośląskie,Łódź,fbllamsbuzttgnobgnfcudbvi204,ygciafhbsczwp204,51,2,102
205,Beata,Kwiatkowski,Lubuskie,Łódź,wyihhjzckhajmbrsbehwwxlvm205,mipghlpxrgkbi205,43,1,338
206,Małgorzata,Jabłoński,Lubelskie,Szczecin,teewcrksilehtksneknlilrps206,ppwxvshelnpre206,61,2,7893
207,Grzegorz,Zając,Opolskie,Bydgoszcz,axwurjkxzfpjvqsjdjsdcpqkj207,wechisdclzlch207,50,4,174
208,Iwona,Kaczmarek,Podkarpackie,Gdańsk,eqdtfzqjwzabrurppwqwhidco208,riakgydqdiaix208,69,4,210
209,Urszula,Wiśniewski,Lubuskie,Bydgoszcz,drxouuseuefearytqiqnhupde209,qqxrrlsdvhznr209,36,1,302
210,Zofia,Adamczyk,Małopolskie,Gdańsk,zwdbwcilunmyclpemkdoodlav210,kkvryngdkvipm210,72,3,9
211,Danuta,Grabowski,Podkarpackie,Lublin,hubpyfgftukfebkzmjwbipbyz211,sonkwojgsfwua211,61,4,16
212,Małgorzata,Wojciechowski,Opolskie,Katowice,riuexptdcvisjuhdnkpsncdor212,czqmacqnlgqpz212,68,2,57
213,Edward,Mazur,Podkarpackie,Warszawa,gelnmqsmmmfzlzipilpwrfysm213,hqjgpxixbcgao213,64,4,295
214,Aleksander,Nowakowski,Kujawsko-Pomorskie,Bydgoszcz,qqspcpijejpnmqqyaevpimwmm214,necszvtlzpldf214,75,5,216
215,Paweł,Krawczyk,Opolskie,Wrocław,zfmriracqvynaoaekvhwrcouh215,pjovkfgzrojfv215,32,5,340
216,Ewa,Krawczyk,Lubuskie,Gdańsk,abmrseckcrfdmtunngxqiwujj216,unofuetxmaijd216,79,4,2675
217,Filip,Dąbrowski,Kujawsko-Pomorskie,Lublin,dhahjensopknwyrmfunzgfsmr217,hhkjnxvxuqrah217,32,1,4
218,Jacek,Grabowski,Lubuskie,Łódź,dmgeldgprmvqmzsjffjvhricc218,oqdchlcwxpfux218,58,4,121
219,Róża,Zając,Lubuskie,Bydgoszcz,gyunprkuaefkojtpktdajyyfq219,oodgzoidqkodj219,35,1,1931
220,Katarzyna,Kwiatkowski,Małopolskie,Łódź,utmmcrdpoiocstfhziykyiodr220,irbzeeqceonzx220,66,3,409
221,Teresa,Kwiatkowski,Kujawsko-Pomorskie,Łódź,zplezlnvhjenslrhaxnnkqmsn221,uthceodyguyug221,31,2,1842
222,Edward,Nowakowski,Lubuskie,Poznań,gclfgyfqyvbvarkzboiyonusr222,huqzqxidmckxk222,30,2,155
223,Róża,Adamczyk,Podlaskie,Wrocław,fisvhafvhhgrxvteijrblfrup223,xbdwuqmwbsrpq223,36,1,354
224,Czesław,Mazur,Kujawsko-Pomorskie,Gdańsk,axkkovfgqefjwjozfsugqzudp224,cmjrdwedmmqzp224,76,4,136
225,Wojciech,Wójcik,Kujawsko-Pomorskie,Lublin,tyqzmbudtczmsbymiwpqjizyg225,hbcslwdjxcpuq225,44,2,16
226,Małgorzata,Krawczyk,Dolnośląskie,Łódź,wdkjtypecohhcqixlnchbvklh226,pprckorfcaksj226,43,1,192
227,Danuta,Krawczyk,Opolskie,Poznań,ibbjkckzywolzbmevrpwybuxc227,hyqdptcpncnvq227,76,2,340
228,Wojciech,Kwiatkowski,Małopolskie,Łódź,ggzpkhudkexaewsejjlmgzpao228,djagakbphqsid228,20,1,120
229,Oliwia,Woźniak,Małopolskie,Poznań,wxavljsfndeisqmihnuvhklsu229,ybixdpspvpqeo229,41,2,485
230,Dariusz,Nowak,Dolnośląskie,Kraków,cjcghagfmevrxnfyufckhgyeg230,gbypldxizakla230,25,3,155
231,Danuta,Szymański,Łódzkie,Poznań,kczsapobmtzndlowktsqflvdt231,bdqewnshgdsoj231,77,5,307
232,Iwona,Szymański,Podkarpackie,Kraków,hmhycjznjpzyyygjojdevquko232,jqfrvjtgmeqmb232,30,5,52
233,Aleksander,Dudek,Podkarpackie,Kraków,kaebtrniynrqhzmeisoyrfgxi233,uttyfvcvxdngg233,26,1,43
234,Danuta,Zawadzki,Podlaskie,Szczecin,nuhqlzunbfdqoaulmbapnpqkc234,xzfxezxzptssz234,26,4,393
235,Grażyna,Piotrowski,Podkarpackie,Łódź,qufmfkbgscojmapgkihlhroiu235,zfurenxedobce235,80,2,294
236,Filip,Michalak,Kujawsko-Pomorskie,Katowice,qjvrkmpbzynjrmxkivmztqgmk236,rrthlxwmfzlhu236,63,3,4962
237,Helena,Dudek,Łódzkie,Lublin,witqygfqfcmsuksbkkkpwrqym237,gyqewgtbxzake237,62,5,2156
238,Edward,Zając,Podlaskie,Gdańsk,egnxsrmktscoomcbhrcynbefe238,spnxwubfxhggy238,36,1,308
239,Jacek,Kwiatkowski,Opolskie,Gdańsk,jxhwdrckypeijlqswjdejvqhy239,qedzgtmkvoxzq239,69,4,2850
240,Teresa,Zając,Lubuskie,Lublin,rgbfegnfqxygokrwrsngfigut240,uexwciqpcwqxp240,28,1,215
241,Celina,Krawczyk,Dolnośląskie,Łódź,nryjfyakvilfjkcylcehuzcbj241,fntrwwqbxqimo241,38,4,225
242,Iwona,Michalak,Małopolskie,Poznań,ptouaomjhjmtygndoqzssdigx242,ctqnurkezjfzd242,65,4,4358
243,Celina,Wójcik,Opolskie,Lublin,qivmtymivzbmuljcdyhlyhpil243,uvvmumvgjiuxk243,46,5,289
244,Norbert,Kwiatkowski,Łódzkie,Łódź,cbgqemcnnpfkcdfxszwtncxsq244,ofzdndfxkdweo244,67,2,379
245,Filip,Grabowski,Kujawsko-Pomorskie,Łódź,dootcnwbetnwocxqbdsqbxpff245,twdltloasrpev245,21,1,269
246,Jacek,Krawczyk,Kujawsko-Pomorskie,Poznań,engbttudmtpncutntbtvrdxou246,jnryvnwjavkla246,29,5,340
247,Czesław,Kowalski,Mazowieckie,Szczecin,xcrfcwzpgevlltogxsntxyhxf247,oyhkaiaekqruc247,51,1,396
248,Celina,Szymański,Podkarpackie,Szczecin,cdssxbvfpzvrdijyrmlcqupla248,nfhuiwiodqljh248,74,4,409
249,Henryk,Woźniak,Lubuskie,Lublin,tflfgwdkzvunwwdwzpsfmagmp249,wpagqrihukywa249,20,2,2545
250,Felicja,Adamczyk,Opolskie,Wrocław,kmlfnxrhvxdkovrlhiixsmgen250,ixuasyjcthjrx250,55,5,346
251,Wojciech,Lewandowski,Podlaskie,Poznań,rmcshvbpgpkjiwyngyksocarv251,wvbedkqxmtjuh251,70,4,8206
252,Paweł,Kaczmarek,Podkarpackie,Szczecin,lzypiqahlbbppvowxmvebtqxs252,suhwuhqipasxv252,44,2,213
253,Oliwia,Grabowski,Kujawsko-Pomorskie,Lublin,smyyqapueyilvquqqtryrgtbg253,kurwnmlmrkwfh253,71,4,149
254,Urszula,Nowakowski,Mazowieckie,Bydgoszcz,wvvnxburjsrgxhuzimxfdzpyk254,ljniszmdnsmuo254,44,4,102
255,Beata,Woźniak,Dolnośląskie,Kraków,xubhgvczomhksctxzaqhfidkp255,fpczehakjeufz255,41,5,462
256,Jacek,Mazur,Kujawsko-Pomorskie,Kraków,bdvnielrjmcogxzudfvjaeedj256,yvfummrwzaxyp256,58,2,337
257,Jacek,Jabłoński,Podkarpackie,Gdańsk,ncsosxrxxfpfgqqffcsthojoa257,zgrirodqmfdrp257,67,3,9782
258,Zofia,Szymański,Kujawsko-Pomorskie,Gdańsk,ljtlcdmshbzhoahbkhrcxxekp258,nnkhnvwiyalxl258,79,2,314
259,Edward,Mazur,Małopolskie,Wrocław,gwnyzviifwzjrkpheimtfiirn259,fxagxlfgmjuly259,52,5,152
260,Dariusz,Wiśniewski,Opolskie,Szczecin,kndmhkstsaduzsdtmsbyuditt260,asquxcpfzgdrq260,23,4,6276
261,Beata,Zawadzki,Kujawsko-Pomorskie,Lublin,moewmqyjfgiwdpjdniehkcpxu261,vibmcatelnhwe261,25,2,425
262,Agnieszka,Krawczyk,Podlaskie,Wrocław,oxzfivexhmagiydhchuvqsqbk262,vcjurgdbzuhhd262,45,1,401
263,Wojciech,Kaczor,Dolnośląskie,Kraków,caopgajrjkayxcmmodemuilxm263,qfemkmztxjpct263,40,3,9105
264,Małgorzata,Kaczor,Podlaskie,Kraków,tkcnhabesrcbrtibqxkjzluiz264,vxqzdipxbnlpf264,66,1,245
265,Paweł,Piotrowski,Kujawsko-Pomorskie,Wrocław,hesgprjslmvvjbfwpxlsfzctv265,vffldwxgaiqxd265,22,1,402
266,Edward,Zawadzki,Podlaskie,Poznań,uoztfjycqxubrwscftxvrwanw266,zapbscsmokogk266,77,1,347
267,Jacek,Kaczor,Lubuskie,Gdańsk,limyopgvkxhqejvoyuyxlleuc267,qlnwdvhzqaeur267,29,4,41
268,Bartosz,Kwiatkowski,Podkarpackie,Bydgoszcz,whsymeakmlokyyejildftinmc268,lrmksldkhspus268,24,2,8229
269,Henryk,Michalak,Mazowieckie,Warszawa,ncqgzartyacwlxngluybrbfqw269,upjrzjdfeowhi269,22,2,3348
270,Zofia,Zawadzki,Podkarpackie,Szczecin,zsaokwmokdfrhfbvrvitrmgph270,xmunavbbdwkbg270,52,4,4176
271,Teresa,Kaczmarek,Podkarpackie,Warszawa,bffdpjzrkrkdfvbtophygruhy271,cclsuvxcsodmv271,36,3,109
272,Felicja,Zawadzki,Małopolskie,Bydgoszcz,iddxotffqidcqitvbrulbbngg272,xjefkmdpmkoyr272,49,2,7587
273,Zofia,Mazur,Mazowieckie,Kraków,mfhlruxfdyykxlczeijcahzcu273,amayqsykfhcxa273,32,2,244
274,Dariusz,Szymański,Mazowieckie,Szczecin,jgdegkoreioazwopsvkactror274,swzfujdkthgtx274,41,5,405
275,Wojciech,Wiśniewski,Dolnośląskie,Szczecin,uhbhkgakgssgsqvublkeszvaj275,qswviqspboloa275,68,1,243
276,Wojciech,Grabowski,Dolnośląskie,Poznań,wzhccyzavfjbcyqfjetayxiow276,nvswsaimnyrtn276,24,4,425
277,Róża,Zawadzki,Podkarpackie,Gdańsk,erzzvkfcunbzhbeiqtjwenkzz277,gfoyvwefkopbl277,36,3,208
278,Katarzyna,Zawadzki,Mazowieckie,Lublin,wrrtltuzabudijyqeqfkxkbtb278,nwetfrtuiqvfs278,43,3,4015
279,Teresa,Woźniak,Kujawsko-Pomorskie,Poznań,ziapuuztzhtqaaxywrxazpqam279,ufevmmfwqhwnt279,33,4,201
280,Edward,Woźniak,Podlaskie,Łódź,wxdnqezznyxnhcoucwmoqjdpa280,bsdeykekdntld280,33,3,6284
281,Szymon,Kamiński,Opolskie,Lublin,ngaczgewzaakyvajwagkhweox281,jroamemkmvbth281,66,1,299
282,Katarzyna,Woźniak,Małopolskie,Szczecin,ypvxctplvadpfwweendgsamdj282,rdhaiiwazdhmq282,65,2,448
283,Agnieszka,Wójcik,Lubuskie,Wrocław,souzxndaompxirbkcmibhjuya283,ihphlxdhgmwfk283,78,4,348
284,Felicja,Kaczmarek,Lubuskie,Lublin,jhbrlaemhstgvnidemfvwvocb284,yvmysqrriwsoh284,43,5,342
285,Celina,Grabowski,Lubuskie,Gdańsk,xwfbzkfuwcsbkebalrhzlflle285,gtzxcwrqkvcpq285,35,3,453
286,Zofia,Szymański,Podlaskie,Warszawa,ahebnyfypvywsayavsprasunk286,xncrteigmgomd286,21,5,1826
287,Helena,Michalak,Lubuskie,Łódź,hrikkqilzqwlfeqnifmffdpxd287,yemgtgcglxqxy287,48,2,267
288,Henryk,Dziedzic,Dolnośląskie,Szczecin,knxvgzgmyxnncjslkbfzmyfif288,rjehsoticbavu288,51,4,426
289,Małgorzata,Krawczyk,Kujawsko-Pomorskie,Poznań,vuhfdqudclpthliavjurekutl289,odhnynbdlmrik289,53,3,8308
290,Filip,Kamiński,Lubuskie,Wrocław,iptduithcfyeqjhzrbkjixgzb290,dxtrfjzdqpgkf290,26,2,455
291,Celina,Nowakowski,Kujawsko-Pomorskie,Łódź,pluovircpqjrsluoiewzgwpxr291,xuisyiskochbm291,39,1,111
292,Róża,Krawczyk,Podkarpackie,Kraków,umgfknrsqxzzfzswhaszcpmjh292,shawezhlyzcpr292,56,2,245
293,Danuta,Nowakowski,Łódzkie,Wrocław,zcmtydihslmmmlpmsgoopizpu293,mbyczqydwcyci293,74,2,2769
294,Henryk,Wiśniewski,Lubuskie,Gdańsk,hotfkgzkdxclcvhfifyoeyhyp294,efrslekzqacna294,30,5,24
295,Dariusz,Piotrowski,Małopolskie,Gdańsk,nmikechfobfjxryzzurmgvzem295,cxqdbogmxdykq295,72,2,6095
296,Beata,Nowak,Dolnośląskie,Lublin,kocfkpypvmnprjztlgsbtwvnm296,xdagogoeqzfdq296,52,2,297
297,Szymon,Wójcik,Kujawsko-Pomorskie,Katowice,yrmmmbnmbehjdfsucptefbgvk297,jeakvosjzycjo297,78,4,4341
298,Zofia,Kaczmarek,Kujawsko-Pomorskie,Warszawa,otmanngbwjsjippgenodxyexj298,gkffilhkmlugl298,72,4,21
299,Zofia,Lewandowski,Lubuskie,Poznań,mtesutrgqcslixywetxxqhunw299,cdomeyquozmag299,64,5,158
300,Urszula,Szymański,Podkarpackie,Łódź,rfdhdyuymaompgltcicylgbje300,yvoepvfzwpjpp300,23,1,6047
301,Paweł,Jabłoński,Mazowieckie,Lublin,ptgipxunbwrzboqrlrsdfpnhi301,dczoqtmaylfml301,62,5,80
302,Ewa,Jabłoński,Podkarpackie,Warszawa,ddwofqqmtdhkgcxadanjzfelj302,ddxwfjpuonipv302,22,4,651
303,Beata,Piotrowski,Małopolskie,Wrocław,jovablgpdgyfyczrxfyxkliyg303,knrdgjstbapjo303,60,1,487
304,Grażyna,Wiśniewski,Opolskie,Poznań,xndrkifvlhqznuawxfpdoohwi304,gsxzutnuseokc304,32,4,241
305,Dariusz,Wójcik,Kujawsko-Pomorskie,Szczecin,jxuggyktzfkynttpiwuuusnxi305,dscitxzrzaoxz305,22,2,36
306,Celina,Kwiatkowski,Dolnośląskie,Lublin,jzdwvtsswtnsltwzfivdqliqn306,hstzkrmobxubz306,20,2,6278
307,Bartosz,Szymański,Lubelskie,Poznań,uqvxikybfeowvekoghwkibkzr307,jtifcahjpjtqb307,77,5,484
308,Norbert,Grabowski,Kujawsko-Pomorskie,Poznań,avzffsncpoeaxhyaqndksbqij308,pewqdmvdswvyn308,22,3,452
309,Agnieszka,Kaczor,Opolskie,Gdańsk,zjffsqdmeihjcnyteshuxftja309,wfceyvseossdk309,20,5,2755
310,Paweł,Nowak,Małopolskie,Bydgoszcz,gxjipnyyrjvmuclravtkydrah310,sffgudepbtypp310,41,5,198
311,Celina,Dąbrowski,Podkarpackie,Bydgoszcz,ojufiqmtwhjmtdwarbfrxmrky311,shgyuuvhldqcm311,78,4,403
312,Beata,Zawadzki,Mazowieckie,Łódź,tbtmmpswnsumzfdauyysxnstg312,yzihepjsnysui312,22,3,281
313,Beata,Dąbrowski,Lubelskie,Poznań,awaaeebgetrakdtfuewvymqmc313,cfwljdobwfesg313,48,3,88
314,Małgorzata,Wiśniewski,Podlaskie,Bydgoszcz,tnltgbuqasivxoxsadlsexaws314,qmfwdyfathzyd314,42,5,817
315,Dariusz,Kaczor,Małopolskie,Gdańsk,gclpbexbjrveitdqdikccswbj315,ymfvpmwwwmhgt315,34,1,233
316,Grażyna,Szymański,Małopolskie,Warszawa,krbywniunadjnshplwnpjyzqb316,srredevxqnstr316,43,4,343
317,Jacek,Krawczyk,Podlaskie,Kraków,pnqdpwzlvehngsnrvilffqaxb317,pjikyizhluzgy317,72,4,101
318,Szymon,Szymański,Lubuskie,Warszawa,yfwhldnetjlhosffiueoqnwzk318,ovyuglkpfuzoz318,75,1,142
319,Norbert,Wójcik,Mazowieckie,Warszawa,srjdvypmntzehhvsvduzarnxx319,mbssgzcbldyxo319,50,3,150
320,Edward,Michalak,Lubelskie,Warszawa,tvqoscxaaksurktimpclycbgf320,dzudqdtwyzmbg320,42,1,143
321,Celina,Grabowski,Kujawsko-Pomorskie,Bydgoszcz,bmyutfovqydusjfxdpdyroynm321,tiaaeejtwdfao321,22,4,345
322,Bartosz,Zawadzki,Małopolskie,Kraków,wsrmtyxwaorrtzejaryfqpojb322,roijsbffauwbq322,30,1,172
323,Ewa,Mazur,Podlaskie,Kraków,wbesjadtubmnyvthrlkobpplz323,ayzuphitrcbpr323,21,1,327
324,Edward,Kaczmarek,Opolskie,Gdańsk,pdvdjpucykaxknnuiapobzvnz324,msamdbkiyqgnc324,23,4,8
325,Grzegorz,Krawczyk,Opolskie,Lublin,gbgyrpqlncyhbijdsscjlbjcn325,mqmhuztrbkwmk325,23,5,12
326,Małgorzata,Szymański,Podkarpackie,Łódź,fodieagdktfqmfxwemupjlogt326,xaomjdmbvnoia326,22,4,721
327,Norbert,Zając,Opolskie,Gdańsk,hrbpukubeduhnzlfodyxcepfr327,ywfglvtfjheaf327,23,2,450
328,Edward,Wójcik,Lubuskie,Gdańsk,rzswjsmiqzfdqhfcgwiqabiqr328,xviklhftnntum328,54,3,23
329,Filip,Dąbrowski,Podkarpackie,Lublin,jgbrqngqwurbitxtpalmnnzkt329,likpmfkivamga329,34,5,42
330,Czesław,Woźniak,Kujawsko-Pomorskie,Lublin,efanazaaxdmkyvkvdbfldezcy330,evcbnbsjibbax330,74,4,491
331,Paweł,Michalak,Podlaskie,Szczecin,ammlndnirairsgrccmrxispcd331,ivfthdmjnhwhc331,42,1,153
332,Bartosz,Krawczyk,Małopolskie,Gdańsk,fjhsyfbyxjjrbkhwstymloufs332,wgikspkpcmcwa332,21,5,7892
333,Norbert,Kwiatkowski,Małopolskie,Lublin,tebrrjeaxmrdebhmnqlsfszxh333,sooqpuiruolkc333,77,4,31
334,Paweł,Wiśniewski,Podlaskie,Wrocław,twqpoqwaehtbzhmbzjdyhfnlz334,mirrbxbgjhvfy334,50,4,39
335,Paweł,Woźniak,Opolskie,Poznań,lvbsopcnpgvjqfvxngcfhzlqs335,wpzgdmdogdmsz335,72,1,110
336,Edward,Nowakowski,Kujawsko-Pomorskie,Lublin,qsornqymmjuqemfnnjscprfda336,itjtusitinzmp336,20,4,289
337,Filip,Dudek,Lubelskie,Poznań,ijpiodrlgxmfkssmtdepopqln337,zrmcqgmcxhnwb337,54,2,17
338,Jacek,Wiśniewski,Opolskie,Poznań,llcfhgmpdfemgszoihcylguzu338,taoypdxmcfxce338,66,4,413
339,Edward,Adamczyk,Kujawsko-Pomorskie,Poznań,oyjowitzpgahbmbgomxarbgrv339,ohctwcftkpwwp339,67,4,4390
340,Filip,Kowalski,Lubelskie,Bydgoszcz,spwetvungcgvphgpwmqjkzyei340,tublmkarfzimz340,23,4,164
341,Danuta,Kwiatkowski,Lubuskie,Łódź,zsamytfjclnohoriqmaphhofr341,htvvzryfqyfnw341,47,3,408
342,Grzegorz,Lewandowski,Opolskie,Bydgoszcz,upbgkcbcxrpkgalaxjstmssoj342,vdwlmnfxgkrnc342,59,3,299
343,Aleksander,Kaczmarek,Dolnośląskie,Kraków,mbazxxmlfvtvdonloveppvjlp343,lileivotgipms343,41,3,12
344,Róża,Krawczyk,Lubuskie,Łódź,cdefbolugimdtyxxchiesaxku344,alkoyvzzmyftd344,24,1,407
345,Beata,Wiśniewski,Mazowieckie,Poznań,ntipjwilfatxgugepcsxmtwzz345,vpqxxlahlkqwj345,25,1,479
346,Iwona,Kaczmarek,Dolnośląskie,Lublin,eowwrczhkcywfclsjshgnqazy346,dhdutpyoymwcp346,50,1,360
347,Ewa,Wojciechowski,Małopolskie,Szczecin,ywmmejizgvcjaqzptchfvyiek347,srvcuntolwbez347,42,4,358
348,Jacek,Adamczyk,Małopolskie,Bydgoszcz,lfqhhaeebssrdfwxakmsluluf348,sagmblwhaiwoc348,74,5,198
349,Zofia,Dąbrowski,Łódzkie,Wrocław,twoyennfocjsynnfbzaljfuyy349,mpzzdsznbnuzi349,78,1,420
350,Małgorzata,Zając,Podlaskie,Poznań,vrmczqagpfisepxsosdxykukd350,gyngctswjsytk350,57,5,13
351,Aleksander,Kwiatkowski,Podlaskie,Łódź,lixrnvijkwwjbkhokwdgylitc351,hkqpubdxkoryy351,42,2,175
352,Grażyna,Dudek,Lubuskie,Łódź,hojnubsmbjwczmvgecfamqnse352,kjlcjxgeghita352,37,2,407
353,Henryk,Nowak,Kujawsko-Pomorskie,Łódź,zqarojdwksjsvqrnusntxhwjx353,mewkbvpykishd353,33,2,84
354,Iwona,Kwiatkowski,Opolskie,Łódź,vocuugdovfwnuuispttnvfutx354,zstnkpgufyysz354,79,1,93
355,Małgorzata,Dziedzic,Kujawsko-Pomorskie,Lublin,xzzoypxnqikkvqwmzjtkhbvke355,zdwjmxryiituw355,33,5,26
356,Edward,Kamiński,Opolskie,Poznań,icuxaqkobjftadnjlxzbqyblp356,fkzizndehyvkm356,57,1,3942
357,Celina,Nowak,Kujawsko-Pomorskie,Łódź,pxwueclyxjrcedtdetlojmvrr357,umnsyzikzyyrh357,23,2,435
358,Filip,Nowak,Dolnośląskie,Gdańsk,dgtyozdfrnlbbcolswujgixey358,wjsjqrzgofjkw358,59,2,2833
359,Zofia,Wójcik,Mazowieckie,Bydgoszcz,ysoawsphthjebfsparxlbfbhx359,pkvralqxvllan359,43,2,267
360,Czesław,Lewandowski,Opolskie,Lublin,mvgqvwxaycamgyqecohkjxgfz360,uiztsjfchgohx360,20,5,415
361,Urszula,Dziedzic,Kujawsko-Pomorskie,Wrocław,kuwcbtyksddbwozbiwlbtakda361,jscubthrpwtxs361,20,3,74
362,Iwona,Dąbrowski,Małopolskie,Gdańsk,uztbweakqcmvmqxdjorxujvmr362,oipvmrfjcytgo362,36,4,484
363,Grzegorz,Krawczyk,Mazowieckie,Gdańsk,ymjbfopsfjsphmzgdehvbxhoq363,ildkoondwyues363,49,1,355
364,Teresa,Grabowski,Lubelskie,Kraków,hnjzldzcndlbadirifkrbwflj364,zivjnvxnuvikb364,68,2,402
365,Grzegorz,Zając,Kujawsko-Pomorskie,Warszawa,lejieusnfnjzizyffefephxcj365,gpfbtwgeoyzod365,31,5,127
366,Norbert,Jabłoński,Kujawsko-Pomorskie,Warszawa,jyodishyfpywggqinzseeuwgj366,vprttxnruazqq366,43,4,9
367,Filip,Kowalski,Podlaskie,Lublin,melzaveeesipduxwshynxjqsf367,quwcvjychwdil367,25,3,301
368,Urszula,Lewandowski,Dolnośląskie,Szczecin,czmevbvfqdahirmdmeyzedxen368,feqxydclxosnl368,41,1,368
369,Małgorzata,Kamiński,Kujawsko-Pomorskie,Katowice,dcueunaihbbdfbdiddcgpyygb369,wzvxrcwzlgxne369,41,1,456
370,Norbert,Nowakowski,Małopolskie,Gdańsk,btwpmwflfgupaqcexkoysigdo370,wjlajoowargcm370,53,2,73
371,Ewa,Nowak,Opolskie,Lublin,wowqrkrfyxdzsdnefusjwkkxm371,txuhixeevclee371,41,1,110
372,Paweł,Zając,Mazowieckie,Poznań,rrddamhqwtwtbdbcjckijekrt372,yzglgpiwqiumx372,57,5,6193
373,Katarzyna,Wojciechowski,Lubelskie,Poznań,vmkzyegfjamrfqktqabqtbnew373,fhjlapckicsop373,47,4,4328
374,Dariusz,Michalak,Lubuskie,Bydgoszcz,uchboiqnpspmnhfzkfqgccahx374,ppvilpryougai374,20,5,146
375,Czesław,Kwiatkowski,Opolskie,Lublin,kogqlrthedbrcggxmjyvnmchp375,cavaiblehvfgs375,26,1,192
376,Paweł,Nowak,Opolskie,Warszawa,efjttayuqmukuahgxmnxkextd376,mgocjglrjsvvi376,33,1,342
377,Zofia,Nowak,Łódzkie,Kraków,mqrwbeebjhyvflgwpgltrxsab377,ytfqtibodelmb377,20,5,529
378,Grzegorz,Kaczmarek,Opolskie,Bydgoszcz,dckvgzfvetchksxxmvmgtfpra378,nqjjbskniljcm378,38,1,234
379,Jacek,Grabowski,Mazowieckie,Lublin,ffmuitbabdzmbfldorqmclgcw379,effmldlgcfjcu379,22,5,132
380,Szymon,Mazur,Lubelskie,Poznań,yoqsodccdohbtdxddkdwwbnqn380,ekgfpzxnfzsar380,23,2,16
381,Grzegorz,Kaczor,Małopolskie,Wrocław,qczrtonnasgtwudixaodksdmr381,rtkvevpxkjeej381,34,5,180
382,Wojciech,Kowalski,Podkarpackie,Lublin,lgoobhyzcaqzdsfugvplygpve382,ihhdtmbnwtjca382,68,3,146
383,Jacek,Adamczyk,Kujawsko-Pomorskie,Gdańsk,jxsqaiseuegvqhzfowoohurmo383,gnktxpnkgjgzj383,43,3,9768
384,Róża,Piotrowski,Dolnośląskie,Poznań,fnkfqwnjjcelxwvrkmemvgycd384,akbyhzbcjlfzr384,28,4,278
385,Urszula,Dudek,Kujawsko-Pomorskie,Lublin,acgkpjdtfdkwuxtygnlaxemqd385,isijiczgfflgd385,37,5,115
386,Róża,Szymański,Mazowieckie,Wrocław,vjjwhyjzxvmabsgbsxfxhfhfx386,clppozmfmyhro386,22,1,6043
387,Czesław,Jabłoński,Opolskie,Poznań,aieizdnpnfsivmmmnqwuqzofk387,lxjjkdgqftjgl387,34,3,258
388,Katarzyna,Grabowski,Dolnośląskie,Gdańsk,duguuduuhxoqcymeoflbtumty388,lycaoqjuuxhlq388,23,1,485
389,Filip,Michalak,Małopolskie,Bydgoszcz,dumrcuyjirwmgvtnbddqkuhar389,vqayjmwquemjm389,70,4,135
390,Bartosz,Zawadzki,Lubuskie,Gdańsk,jmaqncpnmgzdxjapzkwzleazn390,osvfhqfeztmrb390,44,2,186
391,Grażyna,Krawczyk,Lubuskie,Warszawa,nxdrkgkwhkkgbrrmlwznyguje391,iveodemgmolkr391,21,1,3983
392,Dariusz,Woźniak,Mazowieckie,Łódź,khdewqhgstmyfhtmbjrmdiisr392,vypneldjkhtqv392,43,2,38
393,Szymon,Dudek,Małopolskie,Warszawa,hdkwfpodstvncsgihwiplvjgy393,abjdyxdqoqtdl393,31,1,97
394,Aleksander,Lewandowski,Mazowieckie,Szczecin,idfoaxqqzfihcnhtxnupecciw394,uhapaprzbtjvh394,70,2,319
395,Zofia,Piotrowski,Kujawsko-Pomorskie,Gdańsk,obptirvtziofvwdewfndlauhz395,yftqvfmfmxrbg395,57,1,336
396,Felicja,Kowalski,Kujawsko-Pomorskie,Kraków,fpwzumjiqiowwbuuksirlvdil396,xpkawyjdzbwsa396,25,1,6787
397,Felicja,Dąbrowski,Małopolskie,Bydgoszcz,dahdlpjefonzshfolmklppxeq397,afaresgyucreh397,33,1,406
398,Agnieszka,Adamczyk,Lubuskie,Poznań,ribvzqnpupxoriabrdvylwiaz398,mqmezbiouftjr398,76,4,135
399,Czesław,Kowalski,Łódzkie,Kraków,ugpjzbplwycitcoalqppoohuv399,ebcuymjrjrhtc399,44,2,1655
400,Filip,Szymański,Podkarpackie,Poznań,hzmlbaholduivoskqlmpumrwt400,xhqyybrloynqi400,43,2,464
401,Wojciech,Zawadzki,Opolskie,Poznań,akzlpdcgoreizggzltcxvhopw401,ckfnyupxovmmz401,25,5,257
402,Beata,Kwiatkowski,Małopolskie,Lublin,ruzzpvvygbkefxntwcrwzootd402,scpnjcyqitsvq402,47,5,317
403,Wojciech,Kaczor,Dolnośląskie,Gdańsk,quoadejptofnihdqibrtgpbnf403,ishfrqnodunsi403,30,1,345
404,Teresa,Kamiński,Opolskie,Poznań,thryeamxlpilphaiflfnpzotw404,qhbrapqukawiu404,34,2,453
405,Grzegorz,Dziedzic,Małopolskie,Warszawa,hrwslptmtvmwthwjsmselckju405,uwwzcgjcppjpk405,45,4,6584
