id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
181,Katarzyna,Adamczyk,Mazowieckie,Szczecin,dtslffaimdffisykkltcuzjfdfodlg181,xtgsdovzcnoex181,34.0,2,385.0
182,Jacek,Michalak,Podkarpackie,Wrocław,spwkmqdnakeamsvplilaphvosnqoht182,iuozfrfkxfwag182,46.0,4,79.0
183,Dariusz,Kaczor,Mazowieckie,Lublin,gttzfzweygebjmqeeawmsdonnvgjtj183,tnpuoghhwjeob183,42.0,4,21.0
184,Wojciech,Woźniak,Mazowieckie,Łódź,qvdnxoxhzzgzpgaedwidkfmujdlszp184,olubjkxgioxst184,21.0,1,363.0
185,Katarzyna,Nowak,Kujawsko-Pomorskie,Gdańsk,orlxantxytqiinuxrxbsehjcdextis185,wgemkhifxknhd185,52.0,5,258.0
186,Iwona,Mazur,Małopolskie,Gdańsk,xlchushtyyqkwqadhpakiljpfmukaz186,qvjohgoeirygp186,44.0,1,2454.0
187,Jacek,Dąbrowski,Lubelskie,Szczecin,jumkhlfgjkmzeyelqelffiowyzllew187,owlmoyhdkbrxr187,24.0,5,572.0
188,Oliwia,Mazur,Opolskie,Katowice,jpuhafpvxszvwjwjrqvlsxbvkrpqye188,nytgcfaaebvpn188,21.0,3,189.0
189,Ewa,Nowak,Mazowieckie,Gdańsk,uuudgltmucylbfcyjiykznkqxzincs189,bxoyzesyjdtvt189,51.0,3,141.0
190,Filip,Zawadzki,Podkarpackie,Wrocław,wmvzrfpzoytehaahlkyyjlublfndaa190,qusehrmiagxge190,37.0,3,431.0
191,Danuta,Michalak,Podkarpackie,Bydgoszcz,emeebbzywlxlviwdoluxpcsjxwryzh191,yjofapzccakzb191,21.0,2,237.0
192,Czesław,Zawadzki,Kujawsko-Pomorskie,Łódź,wkxgeuqnrahobcnnqhwtzxglrxuhao192,xoxzaemvpsnxb192,35.0,5,4377.0
193,Wojciech,Zawadzki,Opolskie,Wrocław,okgtddffhirmqefltawqjqngwcbpvb193,ydjxeqghomeye193,49.0,1,347.0
194,Oliwia,Nowakowski,Opolskie,Wrocław,bbkbosznxqhckkccelipqujfdzfsfr194,yrnumpofspzoc194,30.0,4,490.0
195,Henryk,Lewandowski,Małopolskie,Poznań,psgqzvdroifgbgvzukfgybqknecdqp195,vkiedbeyouciv195,33.0,5,294.0
196,Dariusz,Kwiatkowski,Kujawsko-Pomorskie,Gdańsk,jiqdtmgtwcajrvhrluyslpxpwtgtbp196,fspzkycokzlaj196,76.0,1,479.0
197,Dariusz,Wójcik,Małopolskie,Wrocław,uvpnkhcnppxgdrgsypeghbveemlpul197,sphkygkramfng197,27.0,2,4013.0
198,Bartosz,Adamczyk,Mazowieckie,Bydgoszcz,wdxmdrwcfsyvdhemurasydgxysqzeq198,bldjfghjsplve198,70.0,5,217.0
199,Grzegorz,Dąbrowski,Lubuskie,Poznań,jqbuonwsnmuothrvayghiownnpcpzi199,xmsxjlucjwfyb199,50.0,1,284.0
200,Ewa,Dziedzic,Opolskie,Lublin,hnunhnadodnnjxinpqfgnvzcmhgljk200,tayckxxyzxcnc200,21.0,2,1953.0
201,Norbert,Szymański,Lubuskie,Warszawa,hlypddgzjohtbohfqjwlgxroidtrss201,lyufezxstlqwd201,54.0,5,279.0
202,Filip,Kamiński,Kujawsko-Pomorskie,Bydgoszcz,mvofkekzyhzhomrdwndbuwsoycllmo202,imjamqjeiynuv202,74.0,1,425.0
203,Czesław,Nowak,Podkarpackie,Lublin,scqbsarporksnkqmkeikewwxuolqwa203,fojexwgbltagi203,43.0,1,309.0
204,Aleksander,Nowak,Kujawsko-Pomorskie,Poznań,lmbigdnkzswkkzxlzodgdeqqdzskhj204,xvefxnkhjnthh204,51.0,3,252.0
205,Beata,Kowalski,Podkarpackie,Gdańsk,pkwemofnqxpvrnskrkrkbebxxkxwcd205,haeoysmanljer205,70.0,4,192.0
206,Małgorzata,Mazur,Łódzkie,Lublin,yjcajrxafrdouucsloqipzhrsximvu206,mrmcpgpbgpdyh206,55.0,2,181.0
207,Grzegorz,Nowakowski,Mazowieckie,Łódź,vzvdwnqlxcuczvvhcpqqndbjqzykko207,qiecpzahboqcz207,59.0,3,3582.0
208,Iwona,Zając,Podkarpackie,Lublin,yanhmvnbxfspzdhvlbiemykuaolijs208,fotbiazffsgso208,33.0,5,104.0
209,Urszula,Michalak,Kujawsko-Pomorskie,Katowice,odckiyjafezkcbjoapjxanqdgvlnqz209,ugjsykjbfrzoi209,33.0,5,4401.0
210,Zofia,Nowak,Podkarpackie,Poznań,orefbcbbeecffdoykuitwkqwyphiam210,scptsouohgpvk210,78.0,2,263.0
211,Danuta,Dudek,Łódzkie,Bydgoszcz,fwqwkjchzmlslmtvwlyyhwkmvebklc211,hkqdqhvhlnkqx211,25.0,5,425.0
212,Małgorzata,Zawadzki,Małopolskie,Kraków,icmblezvvghzdutxkvazcesuoowftn212,wzygykibtwnqq212,23.0,2,6818.0
213,Edward,Mazur,Lubelskie,Warszawa,sbpfkvqewnhklqadxmrasxynrzywpq213,uynozfnxripbu213,67.0,4,463.0
214,Aleksander,Wiśniewski,Kujawsko-Pomorskie,Szczecin,iupwblbkdlkhfoyukfpdpapgwwndiu214,bmdxocerguqyx214,24.0,2,117.0
215,Paweł,Dudek,Podlaskie,Bydgoszcz,efnrrnpolreqvselmpkoltdfdiovoi215,fqhwxgikwnosk215,65.0,2,657.0
216,Ewa,Krawczyk,Lubuskie,Poznań,yejuxszqnshycusjhshexplhbnxwvv216,wucknfldysfhw216,67.0,3,311.0
217,Filip,Kaczmarek,Małopolskie,Gdańsk,ipubunnfrkykkrykioatreuiwgqgqy217,mgevgiogryrzq217,62.0,5,158.0
218,Jacek,Kaczmarek,Mazowieckie,Łódź,gnhuqdwxscxftftlwwzifwgopyfbvs218,mlbxiriuxidxt218,52.0,1,71.0
219,Róża,Wiśniewski,Mazowieckie,Warszawa,gtjmulykypanphucdcckiftxcvxiqm219,hzmfaqsoayjkw219,23.0,4,373.0
220,Katarzyna,Nowak,Podkarpackie,Gdańsk,wnkrfomdjqllxnmriurezrvkkdbjog220,mipqshalnhlvg220,51.0,1,270.0
221,Teresa,Krawczyk,Podlaskie,Lublin,ohwzfhmbuhfekclzpmshcjgnfwvvtq221,nxpeajpzzhxvt221,43.0,1,263.0
222,Edward,Adamczyk,Opolskie,Poznań,llzhcsjjwsknslouurxjnwxockdxox222,hidizttukrlqy222,66.0,1,349.0
223,Róża,Zawadzki,Łódzkie,Gdańsk,qfodlhsgpdzfwqwlbgjzdxfagchxrx223,oktvgdyqduuij223,30.0,2,56.0
224,Czesław,Zawadzki,Kujawsko-Pomorskie,Szczecin,qaehgisygaptokdztmyupsojwmfben224,ncqsfrwhrddop224,67.0,2,4381.0
225,Wojciech,Jabłoński,Małopolskie,Wrocław,otiekluxlrbfejospuouutfwwcvrcq225,neunirdtjjtbs225,20.0,1,6619.0
226,Małgorzata,Dudek,Opolskie,Bydgoszcz,sjgdbhsttggoxyaedcrvuojvaajldt226,quagkwvbaztqd226,58.0,5,340.0
227,Danuta,Mazur,Opolskie,Gdańsk,veiqigpuewvntywhlwplorjadrcekq227,nlbfzxqpipyni227,25.0,5,295.0
228,Wojciech,Zawadzki,Podkarpackie,Kraków,svtgyvjrxixuvkjofozgvoeskxgaqb228,wjwukfqplntzm228,38.0,3,297.0
229,Oliwia,Zając,Lubuskie,Łódź,rfftoihpwydeethqcsezsbeilzhpva229,msihqysmmnufl229,41.0,3,4277.0
230,Dariusz,Michalak,Podlaskie,Lublin,rneifaitcgpqqjutwkgqlnpqdqcwrl230,ycrvyqmjczahh230,76.0,4,44.0
231,Danuta,Kaczor,Kujawsko-Pomorskie,Gdańsk,qnrkhxrpwbzlcbiuvresxwcadtdlgt231,wglpsuwrahebb231,50.0,4,244.0
232,Iwona,Kamiński,Lubuskie,Gdańsk,sykbrtpdsvthhhlgdrobbhuwwqbjhl232,nvoajwrurhhqj232,72.0,1,7959.0
233,Aleksander,Wójcik,Małopolskie,Łódź,lpfcgiytiptkzrakjaijlthqorchym233,sxladnnysezjk233,68.0,5,191.0
234,Danuta,Lewandowski,Opolskie,Wrocław,qxvlknevockewiihktufmzrmvjvatd234,qsgqxhsuoczkq234,50.0,1,251.0
235,Grażyna,Dąbrowski,Lubuskie,Poznań,sztjbhqdbwbxejixvxkvccnrcukmzr235,zdhqzmthatoff235,47.0,5,174.0
236,Filip,Kaczmarek,Podlaskie,Poznań,slfovvnrdjeyxzhagbtqoeaiwfakvz236,udgofgirvnbpz236,42.0,2,200.0
237,Helena,Kaczor,Małopolskie,Warszawa,ndydasxuwmkhtllbrvwgfztvlnuolx237,zkksotamymvag237,20.0,1,359.0
238,Edward,Dąbrowski,Kujawsko-Pomorskie,Kraków,oifrjursubqpitxrbsqxdryrxhxomj238,vhrdzrdtgoyfn238,21.0,5,21.0
239,Jacek,Kwiatkowski,Podkarpackie,Szczecin,umqgquotbprtnricyxdmshxudygpfq239,vqdfsbyxunfic239,51.0,1,470.0
240,Teresa,Zając,Łódzkie,Warszawa,nianznvdqlnodxyexzsvnbcpxmwnov240,fuwedrbxdpdpp240,46.0,4,297.0
241,Celina,Nowakowski,Lubuskie,Poznań,oasihgzkcxjtlhjoxpjduaypckhayp241,kvjbnoxjuyigk241,23.0,5,80.0
242,Iwona,Dudek,Małopolskie,Gdańsk,mlhsqnerdxkgsluohfwmvvsbugxsqu242,lkubuomruthla242,65.0,4,274.0
243,Celina,Adamczyk,Opolskie,Łódź,urxeupilfpcvtlarryzobvktqgqicm243,xmtzbfktebfve243,28.0,5,40.0
244,Norbert,Kaczor,Podkarpackie,Wrocław,cqfvghjzqontsopjqutihnncmkxbhr244,tsonimhzazvvz244,37.0,4,246.0
245,Filip,Kowalski,Kujawsko-Pomorskie,Poznań,nunlubxosdpkxuodpjrslzmajlbijr245,akqwgarrprfil245,69.0,1,338.0
246,Jacek,Wiśniewski,Podkarpackie,Poznań,ehillprmxftutfboicqtyvpqjgablt246,nykoqleebauwi246,68.0,4,206.0
247,Czesław,Zawadzki,Podkarpackie,Warszawa,gbgazvunbbgspzsbcgbkpedldlsmvj247,tkjjetjfpuhqg247,21.0,3,154.0
248,Celina,Kowalski,Dolnośląskie,Lublin,spoofoqhrakgwbcmwmoemswmakjwez248,ejnkqbkvbckue248,29.0,2,331.0
249,Henryk,Piotrowski,Małopolskie,Warszawa,gqusmsehmlfcfwibrlkkidurmjxdxl249,mbuzjyereeozk249,32.0,1,459.0
250,Felicja,Zawadzki,Dolnośląskie,Warszawa,qaqqpmvfxgcbwyodimvatuanasxrzr250,vvzmxzxdqwbey250,43.0,1,429.0
251,Wojciech,Szymański,Małopolskie,Lublin,ficghbqwjftwcsfhsjqbzfywnzecui251,xessqftubpmui251,31.0,3,189.0
252,Paweł,Nowak,Opolskie,Gdańsk,alrjhvplbffvprgzgkiwcescbssmcu252,tbwwxnguztahd252,23.0,4,424.0
253,Oliwia,Dudek,Opolskie,Poznań,upyxjtuixeldjkyjsrduyjgdwzzfrg253,qayflnadcbkkx253,44.0,5,547.0
254,Urszula,Kamiński,Podlaskie,Poznań,wlwkppyzjxfxnmmqmioiuskgskzcxc254,ftosofppwfrmu254,35.0,2,29.0
255,Beata,Zając,Lubuskie,Poznań,zwghpcdmqublrzhtgkwulmmampooro255,hjvclxxqzbvtc255,20.0,1,483.0
256,Jacek,Jabłoński,Podkarpackie,Bydgoszcz,pdrybofdfqzyhqkwjsholbilpnocgp256,gmxeatragwfnb256,34.0,5,375.0
257,Jacek,Woźniak,Małopolskie,Warszawa,nijkaohhvovvvvihurmqpkhldmfkgp257,pewrqfdnevreo257,34.0,4,302.0
258,Zofia,Piotrowski,Opolskie,Poznań,ydttqliyqmltouifktwdhkrdqfdcqe258,fwpukkxtdaeuq258,22.0,5,274.0
259,Edward,Kowalski,Podkarpackie,Lublin,yeuruypmsmebdmajocopwivfkbfkdh259,jrkbwhoxsrprl259,31.0,2,152.0
260,Dariusz,Mazur,Podkarpackie,Wrocław,etcpqxxthwsvffwbexsweomlhmxoso260,anwkujwmfbfwi260,68.0,5,441.0
261,Beata,Mazur,Podkarpackie,Gdańsk,jhmnyrdooyqraezfgtkelrmxayjkxv261,rxinwpgfgyujn261,34.0,5,419.0
262,Agnieszka,Piotrowski,Opolskie,Kraków,ycmubflrtlsxsfpifecsweucntcmrp262,euxbclpwstyzx262,75.0,1,6129.0
263,Wojciech,Mazur,Podkarpackie,Szczecin,zbjlgtosfapcmfddkdebzhajllrtlw263,dlyjagxkuomjl263,31.0,3,108.0
264,Małgorzata,Dąbrowski,Podlaskie,Lublin,yeltoexofscbfpkgslzantpkjhidtv264,ymotisuutobgo264,66.0,5,332.0
265,Paweł,Wiśniewski,Podlaskie,Kraków,xjltdneriweeerxzvzfjmwzlahluat265,vllmzoegccvae265,79.0,2,357.0
266,Edward,Krawczyk,Lubuskie,Katowice,ufdfmcguvunymneawehycrbdauiogw266,ytsjgpoumowfv266,35.0,4,489.0
267,Jacek,Zawadzki,Łódzkie,Poznań,fetthpzbpvlosnbisamvieqgzmnyzx267,bgynusqijfrcd267,41.0,1,388.0
268,Bartosz,Kaczor,Dolnośląskie,Warszawa,jhewspjesdwsmrkgftqscoqzbdwvah268,ygxsdqtgxgtoc268,66.0,1,45.0
269,Henryk,Kaczmarek,Opolskie,Wrocław,ozkjqwaobhffpdsncpmxktpgdkjxdn269,nbnxccpkaksfb269,46.0,4,486.0
270,Zofia,Kamiński,Małopolskie,Warszawa,djscsfdnaxwpwlnslyafzfhflpqdjh270,naqesfkvyiuwj270,46.0,4,420.0
271,Teresa,Michalak,Kujawsko-Pomorskie,Wrocław,cyjlriyvucutocomedcxtevbprccwe271,pndutzzuqqrkn271,57.0,4,286.0
272,Felicja,Wójcik,Małopolskie,Bydgoszcz,wmqacabjhxhlwdyjvoxlxygueoakta272,tmtdrrmabjlhp272,37.0,2,4090.0
273,Zofia,Grabowski,Dolnośląskie,Łódź,evyqhrqqmrytdnxzbrscuqveejslkc273,zovtedwgkabym273,59.0,1,360.0
274,Dariusz,Kaczor,Małopolskie,Lublin,imzgkntzexaqbkqqissnhmfduwkscy274,rywcmjzkkbfjp274,41.0,4,293.0
275,Wojciech,Michalak,Podkarpackie,Gdańsk,kqolpzumitjzstcexwjjmjhbssdvhi275,hhdzevtzzwguf275,50.0,1,47.0
276,Wojciech,Kwiatkowski,Kujawsko-Pomorskie,Łódź,bvfjawqscextxcpurhcnempocrxtqj276,zkxfppleuculj276,42.0,3,277.0
277,Róża,Kwiatkowski,Lubuskie,Wrocław,ffxtyzkykidqvmlgzeiywkevhnrdbq277,aoyvrjggjoooe277,21.0,4,10.0
278,Katarzyna,Wojciechowski,Opolskie,Łódź,lboqobtaokzinkvqxmdnqvljmmomnk278,czpqayjmyaonp278,31.0,5,387.0
279,Teresa,Zając,Lubuskie,Poznań,asthntuxflbsuiazanovkupekqylea279,uzkubnflfdopy279,42.0,5,4332.0
280,Edward,Kwiatkowski,Mazowieckie,Warszawa,vzegfjqukqsjijcivhmzhnjdnedyrj280,vfpsoorscvmcy280,48.0,5,358.0
281,Szymon,Piotrowski,Lubuskie,Poznań,zzdwqlxuaswnqcdbanvkguexblfpcq281,ykjiivcxzllld281,54.0,1,45.0
282,Katarzyna,Wiśniewski,Małopolskie,Poznań,jmklojfwdcygfxnncogenscqullwje282,atvbouisvunwg282,20.0,1,289.0
283,Agnieszka,Mazur,Lubuskie,Łódź,faggvvwmzbvgosihwvoxkdtbpqvjgm283,msbdejlutceuy283,27.0,5,192.0
284,Felicja,Kaczor,Kujawsko-Pomorskie,Warszawa,qrmydeqokhyhmemejbrdnbuzybrijy284,gkmgioaqldgni284,34.0,4,63.0
285,Celina,Nowak,Kujawsko-Pomorskie,Poznań,vsxitrtchtfunzqroxxebxnhlobrrk285,jbbfgebfizoer285,20.0,4,438.0
286,Zofia,Michalak,Kujawsko-Pomorskie,Lublin,jqllggfykjokzzholejexhnavnpadr286,fbhsshjllgfvk286,75.0,2,463.0
287,Helena,Wójcik,Małopolskie,Gdańsk,pryiehtledvjcjrpadeupekeeyjote287,zjkratybvlmxj287,21.0,2,453.0
288,Henryk,Dudek,Podkarpackie,Gdańsk,pyjvptfltrkjoqsfneicfjbuixluph288,wbhneieoiqwtl288,33.0,5,4189.0
289,Małgorzata,Zając,Kujawsko-Pomorskie,Kraków,vngqyxfmumdvfgurxubtmidenxhhve289,lirwkygddtrnc289,68.0,1,4352.0
290,Filip,Mazur,Opolskie,Szczecin,oikfhctzdxykwbtsbwhioqjtwjirha290,rtnlvxjowgmnc290,26.0,2,97.0
291,Celina,Adamczyk,Mazowieckie,Gdańsk,ftrhgizfdywkljevqnteqkgvjzucdw291,ecelgsrhqvpmq291,33.0,4,145.0
292,Róża,Kamiński,Podlaskie,Gdańsk,uyrbdyglkdyzrhelaefjzfkowgbdic292,uulxecfiadzsn292,26.0,4,446.0
293,Danuta,Szymański,Lubuskie,Bydgoszcz,xeutnjubhcsesdjklfyelgwqducmdg293,zvkhbfbaprcxk293,44.0,4,2254.0
294,Henryk,Lewandowski,Opolskie,Wrocław,jhplvvvolbmkxfqpfmtsyuqpofexdu294,bndbncfalxlwt294,21.0,5,111.0
295,Dariusz,Zawadzki,Mazowieckie,Katowice,wkxkhuhvbukudnahgzowwiueweaatq295,hbwklhwwtnuzh295,42.0,2,64.0
296,Beata,Krawczyk,Małopolskie,Gdańsk,ljdqrwprmclyyaqaidpqcfxyumxpsf296,wbanymaercxlg296,43.0,2,112.0
297,Szymon,Kamiński,Podkarpackie,Lublin,uvcmquvelmpxzionlbjmgsjfkbvxvv297,urnrkpatbxeyw297,75.0,4,244.0
298,Zofia,Wojciechowski,Łódzkie,Poznań,pqebxwhorjimdvnvgeudbluqknisfi298,igilwawheugbs298,78.0,3,149.0
299,Zofia,Mazur,Kujawsko-Pomorskie,Poznań,wtrpscgsglowqmarauksdwuamoqawr299,kzugclovswfmg299,58.0,5,361.0
300,Urszula,Piotrowski,Małopolskie,Łódź,ohutzypqvkvnlfcbwgqveanzoazquh300,atariidyewtpi300,77.0,5,4061.0
301,Paweł,Wiśniewski,Kujawsko-Pomorskie,Szczecin,mqiftjnvjwifselefehyuckjhiozgq301,rrtvmcqdjjanf301,74.0,3,39.0
302,Ewa,Nowakowski,Dolnośląskie,Poznań,pkdwuktshhutwtbvcfecwmjrxhfoyb302,atjxqtphgzykh302,28.0,1,441.0
303,Beata,Krawczyk,Podkarpackie,Warszawa,jitaozijgmtwxkpeyvnyayeevzvtcq303,abiauptzihbfa303,42.0,2,326.0
304,Grażyna,Dąbrowski,Łódzkie,Szczecin,vfeplzgvokjyzwdjwcxcilncdjznjh304,wuddrwcmamgvu304,44.0,2,478.0
305,Dariusz,Michalak,Opolskie,Warszawa,lohpdwncysjalaugsjjkgmleojavtm305,esaykugalvmgm305,58.0,1,89.0
306,Celina,Wójcik,Dolnośląskie,Poznań,zrihjazfzamrefetrstmmbsfysaxgk306,wlpzafnqimoxt306,35.0,5,427.0
307,Bartosz,Krawczyk,Dolnośląskie,Wrocław,pjqvyxwqgzgolmksvfwhuavmzurdpl307,wciakmrorpnez307,62.0,3,8.0
308,Norbert,Zając,Lubuskie,Łódź,wjxmrwgphtxlpsurvnmlbapkhngend308,xfajdrbwendhz308,61.0,5,264.0
309,Agnieszka,Lewandowski,Lubuskie,Szczecin,bojgfdosunuftnmnurvybewzmmnobg309,nllhtttfhdbsr309,65.0,4,236.0
310,Paweł,Nowak,Dolnośląskie,Lublin,xgeddtdgmekggpyaiyvzwfmdtebfll310,kxpnizrpqdweg310,50.0,4,62.0
311,Celina,Wojciechowski,Podkarpackie,Kraków,pmxzvligvgjyhqvhninvgljbmtpsec311,xrsqfzzlxvwqf311,42.0,4,400.0
312,Beata,Michalak,Małopolskie,Szczecin,xeypjgivsrimcicqilkmsvtzeubfcc312,uykdzeezwuewa312,34.0,3,133.0
313,Beata,Dziedzic,Łódzkie,Poznań,mvlhrsqrpvumoubjiryzcdsfmxybqc313,bqfvckijdvhnc313,39.0,5,441.0
314,Małgorzata,Zawadzki,Podlaskie,Bydgoszcz,mkhtellaagrjuiqguxumzbjebtocqp314,hfckizfubjqne314,66.0,5,343.0
315,Dariusz,Kaczmarek,Małopolskie,Warszawa,owyqloukizoglnoaihmbsmdocwvscj315,mtbxrrejhryhn315,37.0,4,419.0
316,Grażyna,Piotrowski,Opolskie,Gdańsk,tldmjgqpvbuirygoglxpmqhpxneqzz316,uedqosfylwvbe316,70.0,4,425.0
317,Jacek,Lewandowski,Lubuskie,Bydgoszcz,frsnwwcfojisbdmknmgpqtuiprcyom317,ezqxfmonibxpz317,21.0,5,389.0
318,Szymon,Kwiatkowski,Lubuskie,Gdańsk,iytnjgsjjodczixwemcqnelkpkeglv318,dvoruvsvcwxiq318,33.0,2,4290.0
319,Norbert,Kaczmarek,Kujawsko-Pomorskie,Szczecin,dmsrgurnrasedwtdhuvhvsxspzwoay319,iydnultgeagql319,23.0,1,3930.0
320,Edward,Szymański,Małopolskie,Poznań,eqjdsexxwszinpsitdarnpnjmitenl320,mxruiugrnqvyn320,42.0,1,70.0
321,Celina,Dąbrowski,Kujawsko-Pomorskie,Wrocław,ziakyfanxkepsvfaryjsytqagjmlzw321,itwclquxkuytb321,34.0,3,102.0
322,Bartosz,Zawadzki,Mazowieckie,Gdańsk,mcbbmwcvkckbqhpkgydxdrmdixdwax322,hjvnpwcbkncwh322,42.0,5,8140.0
323,Ewa,Woźniak,Lubuskie,Wrocław,cnzuathhqwlosjmvpfwbepuxftbuln323,qmcptrzwhvtwb323,21.0,1,2.0
324,Edward,Mazur,Podkarpackie,Szczecin,gxiccoppkqokypjugsgbylrxklsuuw324,kbugvtlgcsdyf324,29.0,2,62.0
325,Grzegorz,Krawczyk,Lubuskie,Gdańsk,ivfocanqzmswpkqdipsnznymlydgci325,thiwwcqdwemoq325,50.0,4,6621.0
326,Małgorzata,Kaczor,Podlaskie,Warszawa,jmikrjrqaffjfpvcgawjpqltancsjv326,oacizficxnkyg326,43.0,1,20.0
327,Norbert,Lewandowski,Kujawsko-Pomorskie,Warszawa,hsvfsahbjtshypwiavqcmjtxsubmmd327,jzjlboumlenlz327,23.0,4,157.0
328,Edward,Wójcik,Podlaskie,Gdańsk,ppadtojekyusgusdvjlkmxjqbxjsxv328,qirhdkqttwgcd328,78.0,1,8946.0
329,Filip,Kaczmarek,Opolskie,Kraków,jdqbnjazimtwylfwkyrdltlyhtuhqk329,mtbhkvqkvxywf329,58.0,5,2541.0
330,Czesław,Lewandowski,Kujawsko-Pomorskie,Szczecin,pefvkastmagkktjqosbrtvymutgfri330,amwdnugzdsbem330,20.0,5,155.0
331,Paweł,Kaczmarek,Małopolskie,Lublin,otlcvfpwywcsdlpseijyvbnvmnsvdw331,fzfxyhtghbubb331,75.0,5,433.0
332,Bartosz,Kamiński,Lubuskie,Warszawa,qepbtxwqppakqxqmjoavxkoabcwsam332,gtwnvnexvkxeu332,78.0,1,114.0
333,Norbert,Grabowski,Podkarpackie,Poznań,lhntabzwfrcygepssmnwauccwuytap333,dzdbkdpzeasch333,23.0,1,810.0
334,Paweł,Zawadzki,Opolskie,Wrocław,eekjmcvlmkicsjlrvgqysmflywmmjh334,qcepeizwljpdu334,68.0,5,360.0
335,Paweł,Michalak,Dolnośląskie,Gdańsk,fpqvtaomdrimmqwbmglvmvnmlnoqrb335,xxpqehgymhxpv335,30.0,1,6715.0
336,Edward,Szymański,Mazowieckie,Warszawa,cwjfsoqqejzbyxbmmiulqmbrjngoxj336,bezgettyffjzw336,23.0,1,93.0
337,Filip,Dziedzic,Podlaskie,Lublin,cruesegotsuucaiczlmaqvviyilypt337,zvwvhzyrssuvn337,66.0,3,172.0
338,Jacek,Kowalski,Mazowieckie,Poznań,repydmquogcwevssboapvuypqsatky338,yvoukbpzyfpjd338,27.0,2,134.0
339,Edward,Wójcik,Podkarpackie,Kraków,wzjlhbtqoxmvsjvseudevxhrtwsdec339,djqbblqihlwqy339,43.0,4,264.0
340,Filip,Dziedzic,Kujawsko-Pomorskie,Kraków,zekvbxhpfxtznxzuprgsjgqzknopll340,dwguwwjkddohv340,32.0,4,476.0
341,Danuta,Grabowski,Podlaskie,Gdańsk,srezfuyfvedcbtswjesmavuqsdampw341,ndfxkhkavpspx341,23.0,5,107.0
342,Grzegorz,Nowak,Małopolskie,Lublin,ijgvzhcmelnqtfonngkmnzwmxyeqhe342,bxkhovzhvjhwa342,62.0,1,6163.0
343,Aleksander,Nowak,Łódzkie,Katowice,zwzaqrgkgcreubdvsldhcloecqxsvy343,nzznrngpighpc343,65.0,4,32.0
344,Róża,Woźniak,Małopolskie,Gdańsk,tunmpxizunbtoavfyuxrmnbctfhwev344,qhbjgvkzpgtxk344,75.0,4,184.0
345,Beata,Zając,Podkarpackie,Łódź,hknewuellixoltgiixowkruopusenb345,qvpqitosufjrn345,70.0,4,468.0
346,Iwona,Dąbrowski,Łódzkie,Lublin,inqrnskgnopfuphwjvhrbfakpvbvie346,mznxwanbosqng346,26.0,5,9775.0
347,Ewa,Kaczmarek,Podkarpackie,Szczecin,efnvmxadoqtkjjvpuwqzqaanzdglyh347,oleiidlbsdcmm347,33.0,4,47.0
348,Jacek,Krawczyk,Opolskie,Lublin,yaraiywegzndgjmwmcohnefanozptw348,qbemrkzsspsxm348,38.0,1,419.0
349,Zofia,Adamczyk,Lubuskie,Poznań,znwdoqorreuqccdnidajbkhddfdywf349,rodredemqwghk349,63.0,4,4279.0
350,Małgorzata,Dudek,Dolnośląskie,Poznań,zennwkwihdmqxdkhkrxxxkujfsthko350,fcwtmsrnmqxbw350,45.0,5,451.0
351,Aleksander,Jabłoński,Mazowieckie,Poznań,atakxqtqoqkicpafsvzynemjfjqwdx351,gxmjidjlqolpc351,42.0,4,9064.0
352,Grażyna,Kwiatkowski,Mazowieckie,Warszawa,flltsxgimtwufxbfbiawbsonffbyga352,dezmjxplswuol352,34.0,1,207.0
353,Henryk,Kaczmarek,Podkarpackie,Szczecin,ouplbohwcniftchdnshobhxtvvqygm353,mkoaaxtnfwssr353,42.0,2,9769.0
354,Iwona,Wójcik,Kujawsko-Pomorskie,Warszawa,hpfjmtpkrawvkfbvtfkxqgfxnuocgu354,pymxeojiraqat354,46.0,2,263.0
355,Małgorzata,Kamiński,Podkarpackie,Gdańsk,xoquvnqcdghbvrpkofvehvnqmknntx355,gfwumaglqpyga355,60.0,5,374.0
356,Edward,Zając,Dolnośląskie,Gdańsk,exrlrizqjqczeanridnubrgmrcuxiy356,vijbvpzlghlta356,21.0,3,87.0
357,Celina,Zawadzki,Podlaskie,Kraków,ljsjjrbowzfidnswbobhgfbfgbimbu357,wazfozebnilon357,26.0,1,34.0
358,Filip,Kwiatkowski,Opolskie,Poznań,gphunltlzyubmffyzcuyuorxqactgy358,lgxxajtjazfbu358,32.0,4,216.0
359,Zofia,Jabłoński,Mazowieckie,Gdańsk,oeitdadhtmavurkcaraqcjfgssysag359,wiirwrmlyxrua359,28.0,5,161.0
360,Czesław,Kaczor,Lubuskie,Warszawa,yaibdmmslybjyuwnpenwueskzabtut360,hxxeyaxelvpgf360,35.0,5,251.0
361,Urszula,Wiśniewski,Kujawsko-Pomorskie,Warszawa,mltizjzpbuuifpsjgtcnwwcxzyprjj361,ejatprsdldtde361,59.0,1,660.0
362,Iwona,Kaczmarek,Opolskie,Łódź,wuyhnnsptvwowfrvuwcnnpkcgpfqok362,cilfegcdrlbhu362,57.0,2,424.0
363,Grzegorz,Kowalski,Mazowieckie,Warszawa,inmfjtdifsexehnouyluizaclfutte363,xtkugkpcdiqrk363,25.0,1,361.0
